"profil","author_id","rok","n_publikacji","n_punktowane","suma_pkt","capped"
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2012,9,1,40,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2013,14,3,100,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2014,12,2,100,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2015,11,6,240,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2016,6,4,133,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2017,8,6,190,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2018,8,8,240,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2019,9,8,830,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2020,12,9,1100,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2021,13,8,820,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2022,6,0,0,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2023,8,5,500,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2024,10,7,550,FALSE
"Krzysztof Lech","UPWr7cc3e4a9190645b7b2a2ff928878258c",2025,1,1,140,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1991,1,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1993,2,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1994,3,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1995,2,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1996,8,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1997,3,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1998,5,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",1999,2,2,8,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2000,9,2,8,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2001,8,6,24,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2002,6,3,12,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2004,2,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2005,4,1,4,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2006,3,3,12,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2007,7,3,18,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2008,2,2,12,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2009,1,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2010,7,6,36,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2011,2,2,10,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2012,2,1,20,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2013,3,3,22,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2015,8,3,25,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2016,3,3,25,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2017,4,0,0,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2018,6,5,54,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2019,2,1,40,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2020,1,1,70,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2022,1,1,100,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2023,3,3,420,FALSE
"Krzysztof Lejman","UPWr4ee124ce52124b39b5fb3d27bbf09923",2024,1,1,100,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1992,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1993,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1994,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1995,2,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1996,3,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1997,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",1999,4,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2000,6,3,10,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2001,6,4,14,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2002,12,5,14,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2003,7,3,9,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2004,5,3,13,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2005,2,1,4,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2006,9,3,11,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2007,2,2,12,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2008,10,4,24,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2009,4,1,6,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2010,11,7,48,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2011,10,5,40,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2012,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2013,2,2,50,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2014,4,2,45,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2015,4,3,39,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2016,2,2,47,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2017,3,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2019,1,1,20,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2020,2,1,70,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2022,3,2,200,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2023,1,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2024,2,0,0,FALSE
"Krzysztof Matkowski","UPWr3233e1f9830e4cee9e175eb5f4d11fda",2025,1,1,20,FALSE
"Krzysztof Pawłowski","UPWr9d735999b415442e9d60fc2c920a4315",2016,1,1,5,FALSE
"Krzysztof Pawłowski","UPWr9d735999b415442e9d60fc2c920a4315",2017,1,1,20,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",1998,1,0,0,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2000,13,3,12,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2001,6,2,8,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2002,6,3,12,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2004,4,0,0,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2005,17,5,20,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2006,8,5,20,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2007,15,0,0,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2008,9,6,29,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2009,4,1,6,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2010,7,7,39,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2011,3,1,6,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2013,3,3,35,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2015,8,5,47,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2016,6,4,30,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2017,11,1,45,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2018,11,4,33,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2019,4,0,0,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2020,1,1,70,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2021,1,1,100,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2022,1,1,100,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2024,1,1,20,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2025,3,3,140,FALSE
"Krzysztof Pieczarka","UPWr56dcbf3efe8841c0bcf6d9247b779427",2026,1,1,100,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1990,1,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1992,3,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1993,7,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1994,8,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1995,6,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1997,2,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",1998,8,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2000,6,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2001,8,3,9,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2002,1,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2003,5,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2004,5,1,3,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2005,1,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2006,3,1,3,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2007,4,1,12,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2008,6,3,17,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2009,1,1,6,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2010,3,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2011,6,3,15,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2012,5,2,8,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2013,5,4,20,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2014,13,10,119,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2015,5,0,0,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2016,5,2,60,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2017,10,10,183,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2018,3,2,47,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2019,5,3,160,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2021,1,1,5,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2022,4,3,420,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2023,2,2,60,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2024,1,1,100,FALSE
"Ludwik Żołnierz","UPWr24b537bd4f74482196a1d148e3ef5176",2025,1,1,100,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2002,1,0,0,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2003,1,1,3,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2007,1,0,0,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2009,1,0,0,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2010,3,1,6,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2011,5,2,20,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2012,2,0,0,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2013,5,4,48,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2014,3,1,7,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2015,5,2,16,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2016,5,4,44,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2017,2,2,26,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2018,7,3,28,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2019,4,3,370,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2020,5,2,85,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2021,1,1,5,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2023,3,3,220,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2025,3,2,160,FALSE
"Magda Podlaska","UPWrc3c6db3ebab0431b81435cdf995e170d",2026,1,0,0,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2019,3,1,5,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2020,3,3,380,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2021,2,2,170,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2022,4,2,200,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2023,4,3,380,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2024,4,3,350,FALSE
"Magdalena Bednik-Dudek","UPWr7dfe7130e578415eb652347e8fe96803",2025,8,3,480,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2008,1,0,0,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2010,12,0,0,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2012,1,1,35,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2013,2,0,0,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2014,4,2,60,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2015,26,2,60,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2016,11,1,25,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2017,13,2,60,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2018,2,1,30,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2019,2,0,0,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2020,2,0,0,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2021,5,2,200,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2022,11,2,200,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2023,8,4,480,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2024,6,6,615,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2025,7,1,100,FALSE
"Magdalena Dębicka","UPWr5b283d1a26954ae689afa44ddb29b89b",2026,2,2,340,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2015,5,5,52,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2016,2,2,22,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2017,3,3,43,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2018,3,3,35,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2021,2,2,240,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2023,2,2,340,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2024,2,2,240,FALSE
"Magdalena Kręcisz","UPWre07ae282563d4e45a679b70eee9a6f6c",2025,6,6,760,FALSE
"Magdalena Rowińska","UPWr2b393712b4e54823b7f46d8f3225e8c2",2018,1,0,0,FALSE
"Magdalena Rowińska","UPWr2b393712b4e54823b7f46d8f3225e8c2",2022,2,2,140,FALSE
"Magdalena Rowińska","UPWr2b393712b4e54823b7f46d8f3225e8c2",2024,7,0,0,FALSE
"Magdalena Rowińska","UPWr2b393712b4e54823b7f46d8f3225e8c2",2025,3,0,0,FALSE
"Magdalena Rowińska","UPWr2b393712b4e54823b7f46d8f3225e8c2",2026,4,1,100,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2016,1,1,5,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2017,16,4,39,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2018,3,2,24,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2019,6,1,20,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2020,5,5,210,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2021,6,4,400,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2022,13,2,90,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2023,22,5,190,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2024,9,4,330,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2025,5,2,200,FALSE
"Magdalena Serafin-Andrzejewska","UPWr85809ccbfa634f8bb7e0f4b12db67715",2026,2,2,240,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2004,1,0,0,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2005,12,2,8,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2006,6,5,15,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2007,6,4,27,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2008,3,3,15,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2009,5,4,28,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2010,9,3,21,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2011,13,3,35,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2012,1,1,5,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2013,4,2,50,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2014,9,3,62,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2015,16,9,110,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2016,13,8,137,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2017,5,2,26,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2018,11,5,140,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2019,13,2,110,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2020,6,3,305,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2021,3,2,170,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2022,17,6,685,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2023,22,6,810,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2024,9,5,450,FALSE
"Magdalena Szymura","UPWr10dff724d2e34149a917b1d058fd5f93",2025,3,2,340,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2011,1,1,25,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2013,4,1,35,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2014,2,2,27,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2016,2,2,42,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2017,1,0,0,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2019,1,1,140,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2020,1,1,100,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2021,1,1,40,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2022,2,1,100,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2023,2,1,70,FALSE
"Małgorzata Oksińska","UPWr378698ef2ffa4dc4be08088ba9ebfb1e",2024,1,1,100,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2015,1,0,0,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2017,1,0,0,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2018,4,2,60,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2019,2,0,0,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2020,3,2,205,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2021,2,1,140,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2022,5,3,345,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2023,8,1,200,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2024,6,1,200,FALSE
"Małgorzata Raduła","UPWRad5285e0e49c410db060a98593c0895b",2025,2,2,340,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2012,1,0,0,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2013,2,1,5,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2014,3,0,0,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2015,5,1,35,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2016,1,0,0,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2017,3,1,40,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2018,3,2,45,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2019,4,3,190,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2020,1,1,20,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2024,3,1,100,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2025,3,0,0,FALSE
"Małgorzata Serowik","UPWr8e1af2310d734fbeae92b0153705d503",2026,2,1,140,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2003,1,0,0,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2004,4,2,17,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2006,2,1,3,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2007,1,0,0,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2009,1,1,6,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2010,4,4,51,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2011,1,1,7,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2013,12,4,52,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2014,13,7,100,FALSE
"Marcin Kozak","UPWr613908909420433ea818a45f46bb14dc",2015,19,4,89,FALSE
